session_id,user_id,session_start,session_end,session_duration,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26013122698,U01828,2026-01-31 17:40:24,2026-01-31 18:07:39,1635s,france,paid,spring_sale_2026,desktop,/,/
S26022870220,U00786,2026-02-28 05:24:00,2026-02-28 05:37:34,814s,BR,paid,middle_east_premium,mobile,/new-arrivals,/
S26012685263,U04484,2026-01-26 15:45:21,2026-01-26 16:07:07,21m 46s,South Africa,paid,asia_pacific_launch,mobile,/sale,/search
S26030814312,U04591,2026-03-08 18:52:14,2026-03-08 18:54:43,2m 29s,Japan,social,valentines_accessories,mobile,/,/cart
S26021487793,U01736,2026-02-14 19:51:39,2026-02-14 19:52:46,1m 7s,CN,social,latam_social_push,desktop,/accessories,/products
S26032052891,U00119,2026-03-20 20:16:51,2026-03-20 20:27:25,10m 34s,United Arab Emirates,paid,asia_pacific_launch,mobile,/,/
S26011278847,U00428,2026-01-12 21:38:28,2026-01-12 21:55:50,1042s,FR,organic,,desktop,/sale,/search
S26032362673,U00316,2026-03-23 20:34:57,2026-03-23 20:52:08,1031s,SG,social,latam_social_push,mobile,/sale,/cart
S26012184008,U01569,2026-01-21 20:57:44,2026-01-21 21:25:33,27m 49s,Thailand,social,valentines_accessories,mobile,/deals,/products
S26020715933,U04817,2026-02-07 20:59:16,2026-02-07 21:00:44,88s,china,paid,asia_pacific_launch,mobile,/accessories,/cart
S26031451092,U02802,2026-03-14 21:41:43,2026-03-14 22:02:21,1238s,United Kingdom,social,valentines_accessories,desktop,/phones,/404
S26031255922,U02149,2026-03-12 21:43:34,2026-03-12 21:50:12,6m 38s,singapore,paid,middle_east_premium,mobile,/,/search
S26031781676,U01489,2026-03-17 13:44:06,2026-03-17 14:00:15,16m 9s,Singapore,direct,,desktop,/deals,/products
S26031179574,U04379,2026-03-11 08:53:02,2026-03-11 09:06:22,13m 20s,Australia,paid,spring_sale_2026,desktop,/sale,/404
S26022196555,U01876,2026-02-21 03:06:57,2026-02-21 03:21:43,14m 46s,Singapore,paid,retargeting_global,mobile,/accessories,/404
S26030342982,U00940,2026-03-03 01:35:42,2026-03-03 01:43:12,7m 30s,italy,organic,,mobile,/new-arrivals,/products
S26022060285,U01139,2026-02-20 10:47:27,2026-02-20 11:07:19,1192s,IN,direct,,tablet,/phones,/search
S26021108742,U04598,2026-02-11 04:33:41,2026-02-11 04:36:17,2m 36s,TH,paid,retargeting_global,mobile,/sale,/404
S26011777091,U04311,2026-01-17 04:42:53,2026-01-17 05:04:34,1301s,italy,direct,,desktop,/wearables,/404
S26012867733,U03636,2026-01-28 12:01:50,2026-01-28 12:17:08,918s,south africa,paid,spring_sale_2026,tablet,/sale,/products
S26021544191,U01065,2026-02-15 07:29:25,2026-02-15 07:45:42,977s,FR,organic,,tablet,/new-arrivals,/cart
S26030398771,U00328,2026-03-03 12:23:22,2026-03-03 12:30:28,7m 6s,UK,paid,retargeting_global,desktop,/deals,/search
S26022842616,U01041,2026-02-28 01:20:43,2026-02-28 01:42:21,21m 38s,China,paid,retargeting_global,desktop,/sale,/404
S26022178430,U01027,2026-02-21 14:32:24,2026-02-21 14:57:37,25m 13s,australia,organic,,mobile,/sale,/404
S26011386765,U04645,2026-01-13 02:39:47,2026-01-13 02:45:09,5m 22s,thailand,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26020226990,U04378,2026-02-02 08:32:04,2026-02-02 08:40:02,478s,singapore,organic,,mobile,/phones,/cart
S26031492818,U03590,2026-03-14 01:45:12,2026-03-14 01:58:53,13m 41s,IN,paid,retargeting_global,mobile,/new-arrivals,/products
S26032807882,U02616,2026-03-28 22:50:56,2026-03-28 22:58:41,465s,SG,social,latam_social_push,desktop,/,/
S26030914385,U01951,2026-03-09 01:07:16,2026-03-09 01:26:26,19m 10s,uae,organic,,tablet,/,/products
S26030506282,U03552,2026-03-05 08:03:00,2026-03-05 08:29:03,26m 3s,canada,direct,,desktop,/,/products
S26022158480,U00604,2026-02-21 02:38:12,2026-02-21 02:40:17,125s,IN,social,valentines_accessories,desktop,/accessories,/cart
S26031533403,U02305,2026-03-15 01:56:38,2026-03-15 02:12:32,15m 54s,United States,organic,,mobile,/sale,/404
S26012865327,U03169,2026-01-28 14:57:12,2026-01-28 14:58:54,1m 42s,singapore,organic,,tablet,/deals,/
S26032633462,U04185,2026-03-26 05:12:55,2026-03-26 05:21:10,8m 15s,India,social,latam_social_push,mobile,/new-arrivals,/search
S26021082829,U00100,2026-02-10 09:06:48,2026-02-10 09:08:29,1m 41s,US,organic,,desktop,/new-arrivals,/
S26011768512,U03622,2026-01-17 08:48:58,2026-01-17 09:09:39,1241s,Deutschland,paid,spring_sale_2026,mobile,/,/
S26021755887,U00661,2026-02-17 15:32:08,2026-02-17 15:56:56,24m 48s,germany,organic,,mobile,/accessories,/search
S26012788138,U01912,2026-01-27 19:19:09,2026-01-27 19:30:35,11m 26s,AR,paid,spring_sale_2026,tablet,/,/cart
S26012122187,U01104,2026-01-21 11:09:43,2026-01-21 11:22:39,776s,Brazil,direct,,mobile,/deals,/products
S26030311983,U00283,2026-03-03 04:05:30,2026-03-03 04:29:00,23m 30s,Deutschland,social,influencer_sea_q1,desktop,/tablets,/404
S26010878728,U01976,2026-01-08 14:54:06,2026-01-08 15:21:40,27m 34s,SG,paid,retargeting_global,tablet,/,/products
S26031512897,U04199,2026-03-15 01:41:36,2026-03-15 01:43:56,140s,India,social,latam_social_push,desktop,/deals,/cart
S26031263802,U02134,2026-03-12 07:20:18,2026-03-12 07:37:49,1051s,germany,paid,middle_east_premium,tablet,/sale,/404
S26022120527,U04820,2026-02-21 15:38:48,2026-02-21 16:07:48,1740s,Thailand,paid,spring_sale_2026,desktop,/,/cart
S26011571135,U02155,2026-01-15 17:58:47,2026-01-15 18:07:23,8m 36s,IT,direct,,mobile,/sale,/404
S26010536677,U04166,2026-01-05 02:06:24,2026-01-05 02:30:45,24m 21s,australia,paid,retargeting_global,desktop,/audio,/404
S26021600476,U00549,2026-02-16 23:10:49,2026-02-16 23:39:27,1718s,FR,direct,,mobile,/tablets,/
S26021359047,U04707,2026-02-13 11:23:47,2026-02-13 11:24:34,0m 47s,USA,paid,middle_east_premium,desktop,/new-arrivals,/search
S26010961148,U04153,2026-01-09 09:29:51,2026-01-09 09:58:20,1709s,United Kingdom,paid,new_year_gadgets,desktop,/accessories,/
S26020501265,U02324,2026-02-05 06:28:36,2026-02-05 06:41:35,12m 59s,india,organic,,desktop,/deals,/
S26012855250,U01096,2026-01-28 03:49:24,2026-01-28 03:59:03,9m 39s,UAE,organic,,tablet,/new-arrivals,/404
S26011544559,U03030,2026-01-15 00:04:04,2026-01-15 00:28:37,24m 33s,south africa,organic,,desktop,/deals,/cart
S26030983880,U01120,2026-03-09 10:21:55,2026-03-09 10:24:11,136s,IN,organic,,mobile,/deals,/cart
S26031138243,U04359,2026-03-11 01:19:10,2026-03-11 01:48:00,28m 50s,australia,organic,,mobile,/accessories,/
S26033072710,U01538,2026-03-30 00:42:13,2026-03-30 00:59:02,16m 49s,Australia,social,influencer_sea_q1,tablet,/deals,/cart
S26012852274,U02053,2026-01-28 03:31:52,2026-01-28 03:58:18,1586s,MX,social,valentines_accessories,desktop,/sale,/404
S26032496806,U04538,2026-03-24 18:14:16,2026-03-24 18:38:48,1472s,South Africa,organic,,mobile,/deals,/
S26010180144,U02680,2026-01-01 19:14:19,2026-01-01 19:29:43,924s,united states,organic,,desktop,/tablets,/cart
S26021735739,U01233,2026-02-17 09:54:14,2026-02-17 10:00:26,372s,CN,email,tech_tuesday_email,mobile,/tablets,/404
S26012699627,U03848,2026-01-26 17:07:38,2026-01-26 17:08:48,70s,india,social,latam_social_push,mobile,/wearables,/search
S26030114904,U02100,2026-03-01 14:21:19,2026-03-01 14:22:39,80s,Australia,social,latam_social_push,mobile,/new-arrivals,/products
S26010184955,U01923,2026-01-01 22:31:53,2026-01-01 22:35:05,3m 12s,France,paid,middle_east_premium,tablet,/,/
S26021243065,U02850,2026-02-12 19:29:00,2026-02-12 19:46:08,17m 8s,united states,paid,spring_sale_2026,mobile,/deals,/products
S26032289641,U03052,2026-03-22 16:30:49,2026-03-22 16:53:18,22m 29s,Deutschland,organic,,desktop,/sale,/products
S26010511174,U03226,2026-01-05 20:37:16,2026-01-05 20:57:43,20m 27s,china,social,influencer_sea_q1,desktop,/deals,/products
S26031620781,U01912,2026-03-16 22:31:33,2026-03-16 22:58:20,26m 47s,Argentina,social,latam_social_push,mobile,/sale,/products
S26010682432,U00302,2026-01-06 21:42:26,2026-01-06 21:47:01,275s,US,paid,middle_east_premium,desktop,/wearables,/404
S26022132107,U04972,2026-02-21 04:30:46,2026-02-21 04:32:59,2m 13s,argentina,paid,middle_east_premium,mobile,/deals,/
S26013044084,U03474,2026-01-30 16:32:41,2026-01-30 16:52:41,20m 0s,germany,organic,,desktop,/,/search
S26022301978,U00301,2026-02-23 06:57:36,2026-02-23 07:25:05,27m 29s,ZA,social,latam_social_push,mobile,/,/cart
S26011181190,U03425,2026-01-11 21:41:39,2026-01-11 21:43:23,104s,united kingdom,social,valentines_accessories,desktop,/new-arrivals,/cart
S26031682370,U00517,2026-03-16 17:02:10,2026-03-16 17:05:39,3m 29s,ZA,direct,,mobile,/sale,/products
S26033027754,U00092,2026-03-30 13:24:03,2026-03-30 13:51:32,1649s,US,direct,,mobile,/new-arrivals,/
S26020770010,U04725,2026-02-07 10:10:04,2026-02-07 10:36:27,26m 23s,UK,direct,,mobile,/wearables,/
S26031134477,U00078,2026-03-11 08:35:39,2026-03-11 08:49:13,13m 34s,france,social,latam_social_push,mobile,/sale,/products
S26012834284,U00863,2026-01-28 12:40:37,2026-01-28 12:47:27,6m 50s,United States,direct,,mobile,/new-arrivals,/cart
S26022513784,U01536,2026-02-25 17:34:45,2026-02-25 17:46:41,716s,France,direct,,desktop,/phones,/cart
S26010523138,U00783,2026-01-05 01:18:59,2026-01-05 01:46:06,27m 7s,china,organic,,mobile,/new-arrivals,/products
S26030853857,U03236,2026-03-08 22:44:55,2026-03-08 22:58:58,843s,japan,social,valentines_accessories,desktop,/deals,/
S26030400265,U00815,2026-03-04 02:01:04,2026-03-04 02:25:39,1475s,CA,paid,new_year_gadgets,desktop,/sale,/cart
S26030210771,U00512,2026-03-02 20:17:06,2026-03-02 20:46:51,1785s,Mexico,social,influencer_sea_q1,mobile,/deals,/404
S26011740812,U02934,2026-01-17 21:13:08,2026-01-17 21:14:53,105s,TH,social,valentines_accessories,desktop,/,/search
S26010603925,U01424,2026-01-06 19:14:57,2026-01-06 19:26:18,681s,Italy,email,tech_tuesday_email,mobile,/deals,/search
S26012097152,U04010,2026-01-20 00:49:57,2026-01-20 01:00:55,10m 58s,china,direct,,mobile,/new-arrivals,/search
S26031263017,U02592,2026-03-12 09:03:59,2026-03-12 09:19:15,916s,australia,email,tech_tuesday_email,mobile,/tablets,/404
S26012444347,U04526,2026-01-24 12:57:02,2026-01-24 13:26:11,1749s,SG,social,influencer_sea_q1,desktop,/accessories,/
S26012456480,U03687,2026-01-24 23:21:26,2026-01-24 23:37:51,16m 25s,Thailand,social,latam_social_push,mobile,/new-arrivals,/404
S26021737504,U01679,2026-02-17 17:20:52,2026-02-17 17:26:49,5m 57s,China,social,latam_social_push,desktop,/,/cart
S26020604337,U01721,2026-02-06 11:07:55,2026-02-06 11:21:56,14m 1s,South Africa,paid,retargeting_global,mobile,/new-arrivals,/404
S26012583476,U04894,2026-01-25 15:47:43,2026-01-25 15:48:23,0m 40s,United Arab Emirates,social,influencer_sea_q1,mobile,/new-arrivals,/404
S26032960259,U03487,2026-03-29 23:11:33,2026-03-29 23:30:41,19m 8s,Canada,organic,,desktop,/accessories,/cart
S26020767670,U02594,2026-02-07 02:09:15,2026-02-07 02:12:42,207s,AU,organic,,desktop,/new-arrivals,/404
S26031261749,U01620,2026-03-12 05:06:19,2026-03-12 05:19:51,13m 32s,AE,paid,spring_sale_2026,mobile,/,/
S26022171415,U01635,2026-02-21 09:33:52,2026-02-21 10:00:48,26m 56s,india,direct,,desktop,/sale,/products
S26021597964,U03729,2026-02-15 21:29:10,2026-02-15 21:37:26,496s,Thailand,social,influencer_sea_q1,mobile,/accessories,/404
S26011053799,U04572,2026-01-10 08:59:47,2026-01-10 09:20:16,1229s,CA,email,tech_tuesday_email,tablet,/,/cart
S26011086788,U01064,2026-01-10 23:53:35,2026-01-10 23:57:28,233s,CN,organic,,desktop,/deals,/cart
S26012735496,U00085,2026-01-27 13:57:00,2026-01-27 14:06:24,564s,DE,organic,,mobile,/deals,/
S26011241860,U00598,2026-01-12 23:33:31,2026-01-12 23:40:00,6m 29s,India,social,influencer_sea_q1,desktop,/wearables,/cart
S26011027735,U03366,2026-01-10 12:21:05,2026-01-10 12:25:48,283s,south africa,direct,,mobile,/deals,/
S26031828414,U00578,2026-03-18 10:56:00,2026-03-18 11:10:14,14m 14s,Chile,email,tech_tuesday_email,desktop,/sale,/cart
S26021678777,U03902,2026-02-16 01:01:08,2026-02-16 01:18:49,1061s,brazil,organic,,desktop,/sale,/
S26021254956,U01379,2026-02-12 11:52:22,2026-02-12 12:21:15,28m 53s,Argentina,organic,,mobile,/deals,/cart
S26010175433,U00886,2026-01-01 17:03:33,2026-01-01 17:06:06,2m 33s,JP,organic,,mobile,/new-arrivals,/
S26010782820,U04194,2026-01-07 13:52:22,2026-01-07 14:20:06,27m 44s,South Africa,organic,,desktop,/,/search
S26010922174,U03161,2026-01-09 10:57:23,2026-01-09 10:58:07,44s,AR,social,latam_social_push,tablet,/sale,/cart
S26030797968,U02999,2026-03-07 09:47:56,2026-03-07 10:15:23,27m 27s,brazil,paid,spring_sale_2026,tablet,/deals,/cart
S26012207556,U03660,2026-01-22 11:56:37,2026-01-22 11:59:31,2m 54s,australia,social,latam_social_push,desktop,/sale,/
S26010169619,U00024,2026-01-01 14:03:32,2026-01-01 14:29:37,26m 5s,uae,social,valentines_accessories,desktop,/sale,/
S26011236489,U03187,2026-01-12 04:00:16,2026-01-12 04:06:45,6m 29s,France,organic,,mobile,/audio,/cart
S26031816699,U00526,2026-03-18 08:18:09,2026-03-18 08:43:58,25m 49s,United States,paid,new_year_gadgets,desktop,/sale,/cart
S26022803397,U00351,2026-02-28 10:52:20,2026-02-28 11:11:17,18m 57s,AE,organic,,mobile,/sale,/404
S26031204856,U02418,2026-03-12 08:01:06,2026-03-12 08:26:32,25m 26s,Deutschland,social,influencer_sea_q1,desktop,/accessories,/cart
S26011282622,U04030,2026-01-12 12:18:23,2026-01-12 12:27:41,9m 18s,SG,direct,,desktop,/,/
S26020316239,U02283,2026-02-03 10:13:41,2026-02-03 10:38:28,24m 47s,United Kingdom,social,influencer_sea_q1,tablet,/new-arrivals,/products
S26020266419,U03211,2026-02-02 00:45:40,2026-02-02 01:00:58,918s,Deutschland,direct,,mobile,/sale,/cart
S26010359140,U02169,2026-01-03 20:25:04,2026-01-03 20:30:41,5m 37s,IT,social,valentines_accessories,desktop,/sale,/cart
S26011167929,U02724,2026-01-11 11:43:51,2026-01-11 12:05:43,21m 52s,UAE,social,latam_social_push,desktop,/new-arrivals,/cart
S26021940921,U00308,2026-02-19 07:44:15,2026-02-19 07:51:30,7m 15s,thailand,social,latam_social_push,desktop,/sale,/404
S26032840117,U01081,2026-03-28 05:53:26,2026-03-28 06:05:39,12m 13s,singapore,organic,,mobile,/,/cart
S26010462319,U03508,2026-01-04 09:57:31,2026-01-04 10:14:19,16m 48s,CN,direct,,desktop,/new-arrivals,/products
S26030148315,U04940,2026-03-01 19:08:45,2026-03-01 19:38:21,1776s,uae,paid,new_year_gadgets,mobile,/new-arrivals,/search
S26010139012,U03355,2026-01-01 05:26:39,2026-01-01 05:38:45,12m 6s,Deutschland,social,latam_social_push,desktop,/new-arrivals,/cart
S26010865562,U01752,2026-01-08 22:49:08,2026-01-08 22:58:01,533s,China,organic,,mobile,/deals,/products
S26011864840,U03499,2026-01-18 06:48:02,2026-01-18 07:11:49,1427s,germany,direct,,desktop,/deals,/search
S26013111847,U02426,2026-01-31 09:46:41,2026-01-31 10:08:41,22m 0s,TH,paid,spring_sale_2026,mobile,/new-arrivals,/search
S26011672630,U01908,2026-01-16 04:26:50,2026-01-16 04:32:19,5m 29s,ZA,organic,,desktop,/phones,/
S26010207033,U02528,2026-01-02 13:18:45,2026-01-02 13:42:25,23m 40s,Japan,social,valentines_accessories,tablet,/new-arrivals,/
S26011882222,U01658,2026-01-18 10:56:37,2026-01-18 11:13:37,17m 0s,TH,paid,middle_east_premium,mobile,/new-arrivals,/products
S26011329070,U01050,2026-01-13 06:46:00,2026-01-13 07:06:53,20m 53s,Mexico,paid,asia_pacific_launch,mobile,/new-arrivals,/products
S26022055444,U00419,2026-02-20 10:30:47,2026-02-20 10:35:49,302s,JP,organic,,mobile,/new-arrivals,/404
S26031458448,U04213,2026-03-14 10:39:42,2026-03-14 10:43:48,246s,CA,direct,,tablet,/,/search
S26031116732,U00210,2026-03-11 00:48:00,2026-03-11 01:17:12,29m 12s,DE,social,valentines_accessories,desktop,/sale,/
S26010118478,U01609,2026-01-01 18:35:38,2026-01-01 18:54:33,18m 55s,MX,paid,middle_east_premium,desktop,/sale,/cart
S26022662320,U04295,2026-02-26 16:25:00,2026-02-26 16:44:40,19m 40s,Colombia,social,latam_social_push,mobile,/phones,/
S26032776509,U00368,2026-03-27 01:33:13,2026-03-27 01:57:59,24m 46s,thailand,social,influencer_sea_q1,desktop,/deals,/404
S26012248738,U04728,2026-01-22 23:34:49,2026-01-22 23:47:43,12m 54s,DE,social,latam_social_push,tablet,/deals,/cart
S26031123070,U04235,2026-03-11 23:40:29,2026-03-11 23:55:17,14m 48s,United Arab Emirates,direct,,mobile,/deals,/404
S26031636832,U02686,2026-03-16 08:12:12,2026-03-16 08:13:00,48s,south africa,social,influencer_sea_q1,mobile,/,/
S26010886719,U00391,2026-01-08 14:44:13,2026-01-08 14:58:34,14m 21s,GB,organic,,desktop,/,/cart
S26030185778,U01350,2026-03-01 16:18:21,2026-03-01 16:38:52,20m 31s,india,paid,spring_sale_2026,desktop,/phones,/search
S26011914798,U00326,2026-01-19 19:13:34,2026-01-19 19:20:33,6m 59s,China,social,latam_social_push,mobile,/,/cart
S26020714750,U01247,2026-02-07 07:22:46,2026-02-07 07:27:35,4m 49s,DE,paid,spring_sale_2026,desktop,/new-arrivals,/404
S26030671464,U04853,2026-03-06 10:30:20,2026-03-06 10:48:30,18m 10s,USA,organic,,desktop,/,/search
S26020119839,U00932,2026-02-01 02:52:45,2026-02-01 02:57:33,4m 48s,TH,paid,spring_sale_2026,tablet,/new-arrivals,/
S26030324039,U02995,2026-03-03 12:59:05,2026-03-03 13:27:27,28m 22s,united kingdom,organic,,desktop,/new-arrivals,/404
S26020499077,U01486,2026-02-04 21:38:46,2026-02-04 21:47:44,8m 58s,Japan,organic,,mobile,/new-arrivals,/cart
S26022561854,U03642,2026-02-25 10:23:24,2026-02-25 10:34:56,11m 32s,Singapore,social,latam_social_push,desktop,/deals,/404
S26030286318,U04454,2026-03-02 11:47:01,2026-03-02 12:01:53,14m 52s,Deutschland,direct,,mobile,/deals,/404
S26022058354,U04598,2026-02-20 04:25:03,2026-02-20 04:29:45,4m 42s,Thailand,paid,new_year_gadgets,mobile,/new-arrivals,/cart
S26011338645,U04449,2026-01-13 10:57:51,2026-01-13 11:03:27,336s,TH,social,latam_social_push,desktop,/sale,/search
S26010630124,U01073,2026-01-06 01:44:05,2026-01-06 02:03:19,1154s,germany,direct,,desktop,/,/
S26011753298,U04266,2026-01-17 14:17:18,2026-01-17 14:24:03,405s,USA,paid,middle_east_premium,desktop,/,/404
S26031854481,U02307,2026-03-18 00:40:27,2026-03-18 01:06:24,1557s,australia,paid,spring_sale_2026,mobile,/deals,/cart
S26032443858,U00260,2026-03-24 12:10:44,2026-03-24 12:23:46,13m 2s,AU,organic,,desktop,/sale,/cart
S26012372702,U03043,2026-01-23 04:11:31,2026-01-23 04:18:56,7m 25s,united states,social,influencer_sea_q1,desktop,/,/404
S26020389974,U04185,2026-02-03 14:00:36,2026-02-03 14:26:15,1539s,india,organic,,desktop,/new-arrivals,/cart
S26021956587,U01550,2026-02-19 20:35:58,2026-02-19 20:46:18,10m 20s,Singapore,paid,retargeting_global,desktop,/deals,/404
S26012244674,U02403,2026-01-22 05:41:00,2026-01-22 05:54:39,13m 39s,CN,paid,middle_east_premium,desktop,/sale,/search
S26030913344,U00522,2026-03-09 02:26:17,2026-03-09 02:33:39,442s,China,social,valentines_accessories,desktop,/new-arrivals,/404
S26031300315,U03422,2026-03-13 10:47:14,2026-03-13 11:11:31,1457s,france,email,tech_tuesday_email,desktop,/sale,/
S26011683778,U04559,2026-01-16 18:08:05,2026-01-16 18:26:26,18m 21s,IN,social,latam_social_push,mobile,/sale,/search
S26032687462,U03212,2026-03-26 01:01:19,2026-03-26 01:23:17,21m 58s,South Africa,paid,asia_pacific_launch,mobile,/new-arrivals,/search
S26011607642,U00363,2026-01-16 22:52:27,2026-01-16 23:22:16,1789s,japan,direct,,desktop,/audio,/search
S26032843668,U01691,2026-03-28 16:58:36,2026-03-28 17:17:28,1132s,South Africa,email,tech_tuesday_email,desktop,/,/404
S26020382307,U00456,2026-02-03 23:56:10,2026-02-04 00:23:07,26m 57s,FR,organic,,mobile,/deals,/cart
S26020226502,U03439,2026-02-02 04:39:10,2026-02-02 04:40:38,1m 28s,india,organic,,mobile,/deals,/
S26010129626,U03890,2026-01-01 23:47:20,2026-01-02 00:11:48,24m 28s,canada,direct,,tablet,/new-arrivals,/products
S26031578595,U01910,2026-03-15 21:23:07,2026-03-15 21:41:17,18m 10s,Japan,paid,asia_pacific_launch,tablet,/deals,/404
S26030306558,U04820,2026-03-03 09:38:37,2026-03-03 09:53:22,14m 45s,Thailand,social,latam_social_push,desktop,/sale,/cart
S26021254200,U02394,2026-02-12 19:26:59,2026-02-12 19:36:02,543s,JP,social,latam_social_push,mobile,/,/404
S26030276404,U02189,2026-03-02 16:15:05,2026-03-02 16:39:43,24m 38s,JP,paid,new_year_gadgets,mobile,/deals,/cart
S26020433563,U04245,2026-02-04 05:28:30,2026-02-04 05:32:33,4m 3s,JP,paid,middle_east_premium,mobile,/new-arrivals,/products
S26030247358,U00159,2026-03-02 08:20:07,2026-03-02 08:46:24,1577s,japan,email,tech_tuesday_email,mobile,/new-arrivals,/
S26013075679,U01976,2026-01-30 17:34:55,2026-01-30 17:56:33,1298s,singapore,paid,asia_pacific_launch,mobile,/new-arrivals,/cart
S26011260417,U00027,2026-01-12 05:20:02,2026-01-12 05:35:56,15m 54s,france,organic,,mobile,/,/products
S26012780076,U02589,2026-01-27 12:36:58,2026-01-27 12:46:08,550s,JP,organic,,desktop,/deals,/
S26031896472,U02596,2026-03-18 08:28:28,2026-03-18 08:46:42,1094s,chile,organic,,desktop,/deals,/cart
S26033086137,U03018,2026-03-30 17:39:43,2026-03-30 17:46:21,6m 38s,china,social,valentines_accessories,desktop,/,/
S26022726495,U04593,2026-02-27 23:23:46,2026-02-27 23:48:49,25m 3s,uae,direct,,mobile,/new-arrivals,/404
S26030252195,U04485,2026-03-02 23:54:44,2026-03-03 00:21:47,1623s,AU,organic,,mobile,/sale,/search
S26010358935,U02260,2026-01-03 22:13:05,2026-01-03 22:28:02,14m 57s,Singapore,social,valentines_accessories,mobile,/,/products
