session_id,user_id,session_start,session_end,session_duration_sec,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26011160964,U03680,2026-01-11 23:07:02 UTC,2026-01-11 23:14:56 UTC,474,GB,organic,,tablet,/new-arrivals,/
S26032621885,U02223,2026-03-26 07:27:36 UTC,2026-03-26 07:30:12 UTC,156,GB,organic,,tablet,/sale,/products
S26012687229,U01122,2026-01-26 01:20:56 UTC,2026-01-26 01:35:39 UTC,883,GB,organic,,desktop,/sale,/404
S26013068855,U00817,2026-01-30 00:11:02 UTC,2026-01-30 00:22:27 UTC,685,GB,organic,,tablet,/deals,/404
S26031215208,U03082,2026-03-12 07:58:53 UTC,2026-03-12 08:26:40 UTC,1667,GB,direct,,desktop,/,/
S26031218134,U04105,2026-03-12 19:55:11 UTC,2026-03-12 20:13:02 UTC,1071,GB,direct,,desktop,/new-arrivals,/search
S26021822626,U04351,2026-02-18 07:44:34 UTC,2026-02-18 07:55:18 UTC,644,GB,paid,asia_pacific_launch,mobile,/sale,/search
S26011198488,U00090,2026-01-11 11:31:06 UTC,2026-01-11 11:34:40 UTC,214,GB,paid,asia_pacific_launch,desktop,/,/search
S26012420640,U03321,2026-01-24 08:10:44 UTC,2026-01-24 08:22:42 UTC,718,GB,paid,asia_pacific_launch,desktop,/sale,/404
S26011432659,U03210,2026-01-14 12:45:41 UTC,2026-01-14 13:00:12 UTC,871,GB,paid,asia_pacific_launch,mobile,/deals,/products
S26031807818,U00689,2026-03-18 05:32:44 UTC,2026-03-18 05:42:59 UTC,615,GB,paid,asia_pacific_launch,tablet,/accessories,/products
S26031520831,U03430,2026-03-15 00:53:21 UTC,2026-03-15 01:06:07 UTC,766,GB,paid,asia_pacific_launch,desktop,/new-arrivals,/404
S26010587962,U00094,2026-01-05 02:39:35 UTC,2026-01-05 03:07:22 UTC,1667,GB,paid,asia_pacific_launch,mobile,/,/404
S26032004253,U02044,2026-03-20 04:24:12 UTC,2026-03-20 04:52:29 UTC,1697,GB,paid,asia_pacific_launch,desktop,/tablets,/search
S26010652548,U00603,2026-01-06 15:56:50 UTC,2026-01-06 16:20:21 UTC,1411,GB,paid,asia_pacific_launch,mobile,/,/products
S26030198277,U02197,2026-03-01 13:38:06 UTC,2026-03-01 14:07:03 UTC,1737,GB,paid,asia_pacific_launch,desktop,/audio,/search
S26021757045,U01549,2026-02-17 14:30:24 UTC,2026-02-17 14:51:35 UTC,1271,GB,paid,asia_pacific_launch,desktop,/deals,/search
S26022667007,U03672,2026-02-26 08:50:55 UTC,2026-02-26 09:10:32 UTC,1177,GB,paid,asia_pacific_launch,desktop,/deals,/cart
S26011808174,U03415,2026-01-18 18:58:54 UTC,2026-01-18 19:04:52 UTC,358,GB,paid,asia_pacific_launch,mobile,/,/
S26020264666,U02044,2026-02-02 23:28:03 UTC,2026-02-02 23:37:44 UTC,581,GB,paid,asia_pacific_launch,desktop,/sale,/products
S26032011327,U00150,2026-03-20 02:19:49 UTC,2026-03-20 02:47:23 UTC,1654,GB,social,influencer_sea_q1,tablet,/new-arrivals,/products
S26030100309,U02030,2026-03-01 05:13:10 UTC,2026-03-01 05:32:28 UTC,1158,GB,social,influencer_sea_q1,tablet,/,/
S26012775326,U01659,2026-01-27 23:40:44 UTC,2026-01-27 23:41:26 UTC,42,GB,social,influencer_sea_q1,desktop,/sale,/
S26021738025,U03659,2026-02-17 04:12:09 UTC,2026-02-17 04:21:04 UTC,535,GB,social,influencer_sea_q1,desktop,/phones,/products
S26010857192,U04725,2026-01-08 09:29:41 UTC,2026-01-08 09:52:57 UTC,1396,GB,social,influencer_sea_q1,mobile,/deals,/
S26020316239,U02283,2026-02-03 10:13:41 UTC,2026-02-03 10:38:28 UTC,1487,GB,social,influencer_sea_q1,tablet,/new-arrivals,/products
S26012452706,U00724,2026-01-24 00:46:40 UTC,2026-01-24 00:53:51 UTC,431,GB,social,influencer_sea_q1,mobile,/deals,/cart
S26020962078,U01520,2026-02-09 23:29:00 UTC,2026-02-09 23:46:10 UTC,1030,GB,social,influencer_sea_q1,mobile,/sale,/search
S26031813949,U02122,2026-03-18 21:50:39 UTC,2026-03-18 22:06:56 UTC,977,GB,social,influencer_sea_q1,tablet,/deals,/
S26010467633,U02443,2026-01-04 23:20:19 UTC,2026-01-04 23:21:49 UTC,90,GB,social,influencer_sea_q1,desktop,/tablets,/404
S26031037738,U01966,2026-03-10 05:46:48 UTC,2026-03-10 06:01:24 UTC,876,GB,social,influencer_sea_q1,desktop,/tablets,/search
S26032354687,U04551,2026-03-23 21:05:45 UTC,2026-03-23 21:18:32 UTC,767,GB,social,latam_social_push,mobile,/,/
S26012163886,U02301,2026-01-21 18:06:23 UTC,2026-01-21 18:23:45 UTC,1042,GB,social,latam_social_push,mobile,/deals,/404
S26022620703,U02514,2026-02-26 13:05:07 UTC,2026-02-26 13:33:22 UTC,1695,GB,social,latam_social_push,desktop,/phones,/search
S26022037701,U04811,2026-02-20 13:11:15 UTC,2026-02-20 13:33:00 UTC,1305,GB,social,latam_social_push,mobile,/sale,/cart
S26012542903,U02142,2026-01-25 21:15:57 UTC,2026-01-25 21:29:55 UTC,838,GB,social,latam_social_push,desktop,/phones,/404
S26030849791,U03452,2026-03-08 09:44:53 UTC,2026-03-08 10:06:17 UTC,1284,GB,social,latam_social_push,tablet,/new-arrivals,/search
S26011061154,U02482,2026-01-10 01:27:05 UTC,2026-01-10 01:41:21 UTC,856,GB,social,latam_social_push,desktop,/new-arrivals,/404
S26022729272,U01496,2026-02-27 09:21:02 UTC,2026-02-27 09:45:45 UTC,1483,GB,social,latam_social_push,desktop,/,/search
S26030376543,U04762,2026-03-03 22:53:37 UTC,2026-03-03 23:21:06 UTC,1649,GB,paid,middle_east_premium,desktop,/deals,/search
S26030992436,U03929,2026-03-09 20:54:20 UTC,2026-03-09 20:56:49 UTC,149,GB,paid,middle_east_premium,mobile,/sale,/cart
S26012446448,U01159,2026-01-24 08:26:48 UTC,2026-01-24 08:47:15 UTC,1227,GB,paid,middle_east_premium,mobile,/sale,/search
S26011550777,U04631,2026-01-15 17:29:17 UTC,2026-01-15 17:35:27 UTC,370,GB,paid,middle_east_premium,desktop,/tablets,/cart
S26031502487,U00724,2026-03-15 12:16:08 UTC,2026-03-15 12:40:47 UTC,1479,GB,paid,middle_east_premium,mobile,/new-arrivals,/404
S26011497635,U04762,2026-01-14 10:44:55 UTC,2026-01-14 10:45:58 UTC,63,GB,paid,middle_east_premium,mobile,/sale,/products
S26012946504,U00491,2026-01-29 03:12:01 UTC,2026-01-29 03:13:28 UTC,87,GB,paid,middle_east_premium,desktop,/phones,/cart
S26032192370,U04153,2026-03-21 08:02:15 UTC,2026-03-21 08:11:31 UTC,556,GB,paid,middle_east_premium,desktop,/sale,/
S26012926427,U03186,2026-01-29 02:55:31 UTC,2026-01-29 03:08:04 UTC,753,GB,paid,middle_east_premium,tablet,/deals,/products
S26010144668,U02573,2026-01-01 12:35:06 UTC,2026-01-01 13:04:35 UTC,1769,GB,paid,middle_east_premium,desktop,/deals,/404
S26020465720,U03327,2026-02-04 15:32:22 UTC,2026-02-04 15:54:51 UTC,1349,GB,paid,middle_east_premium,mobile,/deals,/404
S26031607990,U03370,2026-03-16 07:47:38 UTC,2026-03-16 08:16:57 UTC,1759,GB,paid,middle_east_premium,desktop,/new-arrivals,/404
S26010724951,U01000,2026-01-07 20:28:45 UTC,2026-01-07 20:41:20 UTC,755,GB,paid,middle_east_premium,desktop,/accessories,/cart
S26011072373,U02283,2026-01-10 07:38:25 UTC,2026-01-10 07:45:58 UTC,453,GB,paid,new_year_gadgets,mobile,/audio,/
S26010192741,U00656,2026-01-01 16:12:37 UTC,2026-01-01 16:24:37 UTC,720,GB,paid,new_year_gadgets,mobile,/accessories,/search
S26021652228,U02297,2026-02-16 11:56:33 UTC,2026-02-16 12:21:43 UTC,1510,GB,paid,new_year_gadgets,desktop,/sale,/cart
S26032465334,U03604,2026-03-24 14:08:11 UTC,2026-03-24 14:19:14 UTC,663,GB,paid,new_year_gadgets,mobile,/deals,/404
S26021856859,U03677,2026-02-18 05:47:59 UTC,2026-02-18 06:01:12 UTC,793,GB,paid,new_year_gadgets,tablet,/deals,/
S26021944782,U02202,2026-02-19 06:43:55 UTC,2026-02-19 07:07:04 UTC,1389,GB,paid,new_year_gadgets,mobile,/sale,/
S26010961148,U04153,2026-01-09 09:29:51 UTC,2026-01-09 09:58:20 UTC,1709,GB,paid,new_year_gadgets,desktop,/accessories,/
S26022257732,U00692,2026-02-22 01:14:12 UTC,2026-02-22 01:36:40 UTC,1348,GB,paid,new_year_gadgets,desktop,/tablets,/
S26021088992,U02223,2026-02-10 18:52:01 UTC,2026-02-10 19:12:55 UTC,1254,GB,paid,new_year_gadgets,tablet,/new-arrivals,/cart
S26031530135,U00951,2026-03-15 07:13:33 UTC,2026-03-15 07:33:48 UTC,1215,GB,paid,retargeting_global,mobile,/audio,/search
S26020851036,U00272,2026-02-08 23:16:57 UTC,2026-02-08 23:33:14 UTC,977,GB,paid,retargeting_global,mobile,/new-arrivals,/search
S26020330475,U04153,2026-02-03 18:52:11 UTC,2026-02-03 19:21:27 UTC,1756,GB,paid,retargeting_global,desktop,/audio,/products
S26030207179,U01606,2026-03-02 17:15:09 UTC,2026-03-02 17:22:16 UTC,427,GB,paid,retargeting_global,desktop,/,/products
S26020498475,U00511,2026-02-04 03:59:36 UTC,2026-02-04 04:27:01 UTC,1645,GB,paid,retargeting_global,mobile,/sale,/search
S26032406950,U00985,2026-03-24 17:04:08 UTC,2026-03-24 17:13:58 UTC,590,GB,paid,retargeting_global,desktop,/,/404
S26012870079,U03362,2026-01-28 21:42:42 UTC,2026-01-28 21:48:48 UTC,366,GB,paid,retargeting_global,desktop,/,/cart
S26010761980,U01816,2026-01-07 13:22:38 UTC,2026-01-07 13:32:12 UTC,574,GB,paid,retargeting_global,desktop,/tablets,/cart
S26020755099,U00547,2026-02-07 17:17:15 UTC,2026-02-07 17:29:04 UTC,709,GB,paid,spring_sale_2026,mobile,/new-arrivals,/cart
S26011347235,U00229,2026-01-13 15:19:21 UTC,2026-01-13 15:22:53 UTC,212,GB,paid,spring_sale_2026,desktop,/phones,/404
S26010597376,U04584,2026-01-05 16:34:48 UTC,2026-01-05 16:53:27 UTC,1119,GB,paid,spring_sale_2026,mobile,/new-arrivals,/search
S26022845232,U00030,2026-02-28 08:01:10 UTC,2026-02-28 08:25:13 UTC,1443,GB,paid,spring_sale_2026,tablet,/new-arrivals,/
S26011271276,U03425,2026-01-12 00:22:53 UTC,2026-01-12 00:29:07 UTC,374,GB,paid,spring_sale_2026,desktop,/deals,/products
S26022602324,U01989,2026-02-26 18:16:28 UTC,2026-02-26 18:40:33 UTC,1445,GB,paid,spring_sale_2026,mobile,/sale,/404
S26013064291,U02532,2026-01-30 14:48:29 UTC,2026-01-30 15:16:31 UTC,1682,GB,paid,spring_sale_2026,mobile,/wearables,/
S26032139221,U04414,2026-03-21 14:44:32 UTC,2026-03-21 14:49:43 UTC,311,GB,email,tech_tuesday_email,mobile,/sale,/
S26031505846,U00656,2026-03-15 19:38:14 UTC,2026-03-15 19:46:48 UTC,514,GB,email,tech_tuesday_email,mobile,/tablets,/search
S26030241726,U01496,2026-03-02 16:14:22 UTC,2026-03-02 16:22:02 UTC,460,GB,email,tech_tuesday_email,tablet,/sale,/products
S26022423027,U04070,2026-02-24 17:05:56 UTC,2026-02-24 17:23:59 UTC,1083,GB,email,tech_tuesday_email,mobile,/,/search
S26032134496,U01549,2026-03-21 16:37:13 UTC,2026-03-21 16:50:35 UTC,802,GB,email,tech_tuesday_email,mobile,/sale,/
S26031957062,U02202,2026-03-19 13:03:41 UTC,2026-03-19 13:28:28 UTC,1487,GB,email,tech_tuesday_email,desktop,/deals,/
S26020645217,U04592,2026-02-06 19:43:22 UTC,2026-02-06 19:49:08 UTC,346,GB,email,tech_tuesday_email,mobile,/audio,/
S26013190027,U04414,2026-01-31 21:26:58 UTC,2026-01-31 21:47:08 UTC,1210,GB,email,tech_tuesday_email,mobile,/new-arrivals,/404
S26020465479,U02297,2026-02-04 13:05:26 UTC,2026-02-04 13:08:45 UTC,199,GB,email,tech_tuesday_email,tablet,/deals,/search
S26021538139,U03677,2026-02-15 17:25:57 UTC,2026-02-15 17:38:24 UTC,747,GB,email,tech_tuesday_email,tablet,/new-arrivals,/search
S26010758083,U02197,2026-01-07 00:46:31 UTC,2026-01-07 01:10:12 UTC,1421,GB,email,tech_tuesday_email,mobile,/new-arrivals,/products
S26011988491,U02283,2026-01-19 18:47:57 UTC,2026-01-19 18:58:31 UTC,634,GB,social,valentines_accessories,desktop,/new-arrivals,/search
S26020921113,U04183,2026-02-09 13:28:01 UTC,2026-02-09 13:36:40 UTC,519,GB,social,valentines_accessories,desktop,/sale,/
S26012710639,U02215,2026-01-27 10:03:50 UTC,2026-01-27 10:04:23 UTC,33,GB,social,valentines_accessories,mobile,/new-arrivals,/cart
S26021828273,U02963,2026-02-18 22:57:53 UTC,2026-02-18 23:24:15 UTC,1582,GB,social,valentines_accessories,desktop,/sale,/cart
S26031861712,U03182,2026-03-18 06:35:11 UTC,2026-03-18 06:49:12 UTC,841,GB,social,valentines_accessories,mobile,/wearables,/search
S26010747147,U04105,2026-01-07 15:05:09 UTC,2026-01-07 15:17:06 UTC,717,GB,social,valentines_accessories,desktop,/new-arrivals,/search
S26010835121,U01196,2026-01-08 10:48:15 UTC,2026-01-08 11:02:30 UTC,855,GB,social,valentines_accessories,desktop,/tablets,/
S26031451092,U02802,2026-03-14 21:41:43 UTC,2026-03-14 22:02:21 UTC,1238,GB,social,valentines_accessories,desktop,/phones,/404
S26020421216,U04183,2026-02-04 15:19:27 UTC,2026-02-04 15:34:51 UTC,924,GB,social,valentines_accessories,desktop,/,/
S26011897272,U01843,2026-01-18 21:15:04 UTC,2026-01-18 21:17:45 UTC,161,GB,social,valentines_accessories,desktop,/,/
S26012485467,U02243,2026-01-24 20:24:52 UTC,2026-01-24 20:44:39 UTC,1187,GB,social,valentines_accessories,mobile,/sale,/search
S26022126130,U01762,2026-02-21 18:45:06 UTC,2026-02-21 18:46:30 UTC,84,GB,social,valentines_accessories,desktop,/new-arrivals,/products
S26010700337,U00491,2026-01-07 01:54:18 UTC,2026-01-07 02:00:32 UTC,374,GB,social,valentines_accessories,desktop,/new-arrivals,/404
S26031186108,U00951,2026-03-11 14:26:14 UTC,2026-03-11 14:53:49 UTC,1655,GB,social,valentines_accessories,mobile,/deals,/404
S26021355657,U01520,2026-02-13 12:44:33 UTC,2026-02-13 13:09:18 UTC,1485,GB,social,valentines_accessories,desktop,/sale,/
S26010715110,U00656,2026-01-07 05:29:01 UTC,2026-01-07 05:54:53 UTC,1552,GB,social,valentines_accessories,mobile,/,/
S26022143721,U02027,2026-02-21 09:37:37 UTC,2026-02-21 09:48:31 UTC,654,US,direct,,desktop,/new-arrivals,/cart
S26031624018,U01588,2026-03-16 09:56:25 UTC,2026-03-16 10:18:21 UTC,1316,US,direct,,desktop,/new-arrivals,/cart
S26031013508,U03883,2026-03-10 14:10:23 UTC,2026-03-10 14:37:36 UTC,1633,US,organic,,desktop,/phones,/products
S26013062154,U02810,2026-01-30 06:29:27 UTC,2026-01-30 06:54:42 UTC,1515,US,organic,,desktop,/deals,/
S26010807899,U00640,2026-01-08 07:05:56 UTC,2026-01-08 07:23:18 UTC,1042,US,direct,,desktop,/sale,/products
S26012255987,U00070,2026-01-22 20:49:25 UTC,2026-01-22 21:00:55 UTC,690,US,organic,,mobile,/new-arrivals,/404
S26030567083,U04943,2026-03-05 05:53:31 UTC,2026-03-05 06:16:56 UTC,1405,US,direct,,desktop,/,/
S26032703181,U04919,2026-03-27 05:15:37 UTC,2026-03-27 05:32:08 UTC,991,US,direct,,desktop,/sale,/
S26012861636,U01442,2026-01-28 23:39:17 UTC,2026-01-28 23:58:29 UTC,1152,US,direct,,desktop,/,/products
S26011974618,U01090,2026-01-19 21:12:09 UTC,2026-01-19 21:26:55 UTC,886,US,direct,,mobile,/wearables,/404
S26030669357,U02810,2026-03-06 05:54:50 UTC,2026-03-06 06:20:40 UTC,1550,US,organic,,desktop,/phones,/products
S26020408398,U00647,2026-02-04 07:05:39 UTC,2026-02-04 07:26:07 UTC,1228,US,organic,,desktop,/,/
S26012986196,U01169,2026-01-29 22:59:17 UTC,2026-01-29 23:05:19 UTC,362,US,direct,,desktop,/wearables,/
S26032157215,U01171,2026-03-21 23:00:05 UTC,2026-03-21 23:14:48 UTC,883,US,organic,,desktop,/deals,/404
S26031600490,U02101,2026-03-16 16:08:28 UTC,2026-03-16 16:24:35 UTC,967,US,direct,,mobile,/,/
S26030659805,U00091,2026-03-06 11:40:55 UTC,2026-03-06 11:43:10 UTC,135,US,direct,,desktop,/sale,/cart
S26022651695,U00300,2026-02-26 16:53:46 UTC,2026-02-26 17:17:19 UTC,1413,US,direct,,mobile,/sale,/products
S26032986589,U01423,2026-03-29 13:59:17 UTC,2026-03-29 14:08:22 UTC,545,US,direct,,desktop,/accessories,/404
S26010979874,U03104,2026-01-09 13:26:42 UTC,2026-01-09 13:36:05 UTC,563,US,organic,,desktop,/deals,/
S26012274601,U02733,2026-01-22 18:52:38 UTC,2026-01-22 19:08:29 UTC,951,US,direct,,desktop,/new-arrivals,/404
S26020346625,U03043,2026-02-03 23:19:00 UTC,2026-02-03 23:38:45 UTC,1185,US,direct,,desktop,/new-arrivals,/
S26020297460,U04836,2026-02-02 06:31:23 UTC,2026-02-02 06:43:23 UTC,720,US,direct,,mobile,/deals,/
S26021518720,U00294,2026-02-15 04:31:02 UTC,2026-02-15 04:48:26 UTC,1044,US,direct,,mobile,/new-arrivals,/cart
S26032255278,U02008,2026-03-22 08:17:48 UTC,2026-03-22 08:44:43 UTC,1615,US,direct,,desktop,/deals,/
S26030454931,U03126,2026-03-04 04:47:15 UTC,2026-03-04 04:54:54 UTC,459,US,organic,,mobile,/,/cart
S26030819712,U01411,2026-03-08 16:55:06 UTC,2026-03-08 17:15:24 UTC,1218,US,direct,,mobile,/deals,/products
S26011602183,U03213,2026-01-16 18:44:53 UTC,2026-01-16 18:55:50 UTC,657,US,organic,,tablet,/new-arrivals,/404
S26011702159,U02233,2026-01-17 07:32:16 UTC,2026-01-17 07:35:48 UTC,212,US,direct,,desktop,/audio,/cart
S26010302732,U04900,2026-01-03 18:41:50 UTC,2026-01-03 18:57:10 UTC,920,US,organic,,tablet,/sale,/
S26012502164,U00943,2026-01-25 12:48:55 UTC,2026-01-25 12:52:54 UTC,239,US,organic,,mobile,/wearables,/search
S26010637076,U02784,2026-01-06 03:01:36 UTC,2026-01-06 03:11:44 UTC,608,US,organic,,mobile,/,/404
S26031566965,U04989,2026-03-15 04:40:01 UTC,2026-03-15 04:41:01 UTC,60,US,organic,,tablet,/deals,/search
S26032612530,U02086,2026-03-26 06:54:01 UTC,2026-03-26 07:20:38 UTC,1597,US,organic,,mobile,/,/search
S26033086636,U03532,2026-03-30 12:24:10 UTC,2026-03-30 12:51:55 UTC,1665,US,direct,,mobile,/deals,/
S26011290573,U02796,2026-01-12 06:16:49 UTC,2026-01-12 06:37:46 UTC,1257,US,organic,,desktop,/,/search
S26032815439,U01097,2026-03-28 09:50:11 UTC,2026-03-28 09:54:17 UTC,246,US,organic,,mobile,/accessories,/
S26011185092,U03089,2026-01-11 16:56:17 UTC,2026-01-11 17:12:53 UTC,996,US,direct,,mobile,/new-arrivals,/cart
S26022156515,U02583,2026-02-21 06:07:15 UTC,2026-02-21 06:34:10 UTC,1615,US,organic,,desktop,/deals,/products
S26021152327,U03953,2026-02-11 14:27:06 UTC,2026-02-11 14:52:42 UTC,1536,US,organic,,mobile,/,/search
S26032126201,U02513,2026-03-21 06:13:29 UTC,2026-03-21 06:16:57 UTC,208,US,direct,,mobile,/deals,/products
S26011448461,U02310,2026-01-14 13:30:23 UTC,2026-01-14 13:47:49 UTC,1046,US,organic,,desktop,/deals,/products
S26011911441,U03761,2026-01-19 17:27:34 UTC,2026-01-19 17:31:22 UTC,228,US,organic,,mobile,/new-arrivals,/404
S26032358721,U02796,2026-03-23 23:06:58 UTC,2026-03-23 23:29:01 UTC,1323,US,organic,,mobile,/deals,/cart
S26011814651,U03181,2026-01-18 06:03:11 UTC,2026-01-18 06:30:58 UTC,1667,US,direct,,desktop,/sale,/cart
S26031800320,U02027,2026-03-18 00:21:56 UTC,2026-03-18 00:38:17 UTC,981,US,direct,,desktop,/sale,/404
S26022132714,U02337,2026-02-21 07:30:25 UTC,2026-02-21 07:51:07 UTC,1242,US,organic,,desktop,/deals,/404
S26011154647,U04251,2026-01-11 15:02:49 UTC,2026-01-11 15:11:18 UTC,509,US,direct,,mobile,/new-arrivals,/
S26020706293,U01588,2026-02-07 18:06:57 UTC,2026-02-07 18:14:57 UTC,480,US,organic,,desktop,/sale,/products
S26012821197,U04180,2026-01-28 10:25:14 UTC,2026-01-28 10:37:13 UTC,719,US,organic,,desktop,/tablets,/search
S26022211599,U01423,2026-02-22 05:17:50 UTC,2026-02-22 05:29:55 UTC,725,US,organic,,desktop,/sale,/cart
S26032625621,U03299,2026-03-26 16:54:33 UTC,2026-03-26 17:17:28 UTC,1375,US,organic,,mobile,/sale,/404
S26031533403,U02305,2026-03-15 01:56:38 UTC,2026-03-15 02:12:32 UTC,954,US,organic,,mobile,/sale,/404
S26012834284,U00863,2026-01-28 12:40:37 UTC,2026-01-28 12:47:27 UTC,410,US,direct,,mobile,/new-arrivals,/cart
S26011170028,U00340,2026-01-11 12:16:35 UTC,2026-01-11 12:34:15 UTC,1060,US,organic,,desktop,/,/cart
S26021154447,U01156,2026-02-11 21:28:26 UTC,2026-02-11 21:48:56 UTC,1230,US,direct,,mobile,/tablets,/cart
S26021991361,U01076,2026-02-19 00:51:06 UTC,2026-02-19 01:05:12 UTC,846,US,organic,,desktop,/,/search
S26012868374,U01504,2026-01-28 21:09:30 UTC,2026-01-28 21:10:22 UTC,52,US,organic,,desktop,/phones,/products
S26032654169,U03048,2026-03-26 17:20:01 UTC,2026-03-26 17:25:19 UTC,318,US,organic,,desktop,/accessories,/404
S26022464789,U00414,2026-02-24 14:11:07 UTC,2026-02-24 14:15:05 UTC,238,US,organic,,desktop,/deals,/products
S26020697732,U01353,2026-02-06 08:51:56 UTC,2026-02-06 08:59:50 UTC,474,US,organic,,mobile,/,/cart
S26031114826,U01980,2026-03-11 22:55:14 UTC,2026-03-11 23:03:27 UTC,493,US,direct,,mobile,/sale,/search
S26020559041,U04279,2026-02-05 18:41:52 UTC,2026-02-05 18:47:58 UTC,366,US,direct,,desktop,/sale,/
S26032264118,U04682,2026-03-22 12:36:10 UTC,2026-03-22 12:50:59 UTC,889,US,direct,,mobile,/deals,/cart
S26011896642,U04237,2026-01-18 12:53:09 UTC,2026-01-18 13:07:34 UTC,865,US,direct,,desktop,/phones,/cart
S26012076022,U04793,2026-01-20 12:22:03 UTC,2026-01-20 12:25:13 UTC,190,US,organic,,desktop,/deals,/
S26012971274,U00586,2026-01-29 16:36:36 UTC,2026-01-29 16:58:18 UTC,1302,US,organic,,mobile,/deals,/products
S26011533745,U04192,2026-01-15 22:25:47 UTC,2026-01-15 22:40:16 UTC,869,US,organic,,desktop,/,/
S26021152803,U04919,2026-02-11 14:23:30 UTC,2026-02-11 14:33:38 UTC,608,US,direct,,desktop,/wearables,/
S26011917002,U03208,2026-01-19 16:58:05 UTC,2026-01-19 17:15:48 UTC,1063,US,direct,,desktop,/new-arrivals,/404
S26031646820,U00739,2026-03-16 02:40:05 UTC,2026-03-16 03:02:02 UTC,1317,US,organic,,mobile,/new-arrivals,/products
S26011687282,U01738,2026-01-16 23:31:32 UTC,2026-01-16 23:56:11 UTC,1479,US,organic,,mobile,/,/products
S26030452171,U02305,2026-03-04 20:15:51 UTC,2026-03-04 20:35:54 UTC,1203,US,direct,,mobile,/,/
S26011742301,U00991,2026-01-17 08:29:35 UTC,2026-01-17 08:48:28 UTC,1133,US,organic,,mobile,/,/
S26011804838,U02661,2026-01-18 03:38:10 UTC,2026-01-18 03:39:09 UTC,59,US,organic,,desktop,/deals,/404
S26031131629,U01504,2026-03-11 16:38:01 UTC,2026-03-11 17:00:11 UTC,1330,US,direct,,desktop,/sale,/cart
S26022317151,U02880,2026-02-23 13:21:27 UTC,2026-02-23 13:34:59 UTC,812,US,direct,,desktop,/deals,/products
S26012537873,U02233,2026-01-25 21:24:47 UTC,2026-01-25 21:42:56 UTC,1089,US,organic,,desktop,/phones,/
S26022171834,U01484,2026-02-21 11:45:12 UTC,2026-02-21 12:12:27 UTC,1635,US,organic,,mobile,/sale,/products
S26030637668,U03066,2026-03-06 22:57:13 UTC,2026-03-06 23:13:24 UTC,971,US,organic,,desktop,/tablets,/products
S26022848962,U03266,2026-02-28 03:47:17 UTC,2026-02-28 04:05:54 UTC,1117,US,direct,,tablet,/sale,/404
S26020917364,U03922,2026-02-09 07:37:53 UTC,2026-02-09 07:57:27 UTC,1174,US,direct,,desktop,/deals,/products
S26012672453,U00858,2026-01-26 09:11:36 UTC,2026-01-26 09:37:54 UTC,1578,US,organic,,mobile,/,/
S26010269840,U03181,2026-01-02 12:35:31 UTC,2026-01-02 12:51:54 UTC,983,US,organic,,mobile,/phones,/search
S26021973269,U01855,2026-02-19 11:45:34 UTC,2026-02-19 11:57:12 UTC,698,US,direct,,mobile,/deals,/cart
S26022170598,U04885,2026-02-21 14:34:32 UTC,2026-02-21 14:40:54 UTC,382,US,organic,,desktop,/sale,/cart
S26020376250,U02639,2026-02-03 03:24:51 UTC,2026-02-03 03:53:22 UTC,1711,US,organic,,mobile,/deals,/cart
S26031970055,U01383,2026-03-19 07:27:58 UTC,2026-03-19 07:49:03 UTC,1265,US,direct,,mobile,/deals,/404
S26011127299,U02575,2026-01-11 21:09:01 UTC,2026-01-11 21:33:47 UTC,1486,US,direct,,desktop,/sale,/search
S26030844054,U02796,2026-03-08 10:52:08 UTC,2026-03-08 11:19:48 UTC,1660,US,organic,,mobile,/phones,/products
S26010330244,U03048,2026-01-03 14:19:13 UTC,2026-01-03 14:37:25 UTC,1092,US,organic,,tablet,/new-arrivals,/search
S26032027200,U04790,2026-03-20 06:48:17 UTC,2026-03-20 06:58:48 UTC,631,US,direct,,mobile,/,/products
